type,variable,objetmetier,valeur,saisie,sessions,uri
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.59/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.119
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.60/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.120
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.60/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.121
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.61/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.122
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.61/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.123
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.62/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.124
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.62/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.125
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.63/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.126
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.63/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.127
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.64/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.128
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.64/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.129
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.65/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.130
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.65/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.131
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.66/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.132
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.66/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.133
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.67/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.134
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.67/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.135
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.68/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.136
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.68/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.137
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.69/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.138
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.69/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.139
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.70/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.140
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.70/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.141
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.71/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.142
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.71/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.143
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.72/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.144
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.72/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.145
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.73/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.146
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.73/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.147
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.74/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.148
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.74/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.149
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.75/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.150
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.75/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.151
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.76/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.152
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.76/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.153
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.77/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.154
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.77/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.155
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.78/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.156
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.78/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.157
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.79/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.158
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.79/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.159
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.80/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.160
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.80/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.161
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.81/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.162
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.81/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.163
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.82/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.164
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.82/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.165
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.83/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.166
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.83/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.167
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.84/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.168
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.84/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.169
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.85/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.170
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.85/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.171
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.86/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.172
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.86/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.173
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.87/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.174
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.87/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.175
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.88/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.176
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.88/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.177
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.89/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.178
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.89/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.179
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.90/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.180
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.90/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.181
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.91/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.182
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.91/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.183
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.92/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.184
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.92/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.185
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.93/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.186
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.93/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.187
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.94/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.188
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.94/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.189
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.95/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.190
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.95/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.191
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.96/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.192
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.96/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.193
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.97/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.194
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.97/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.195
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.98/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.196
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.98/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.197
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.99/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.198
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.99/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.199
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.100/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.200
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.100/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.201
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.101/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.202
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.101/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.203
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.102/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.204
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.102/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.205
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.103/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.206
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.103/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.207
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.104/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.208
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.104/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.209
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.105/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.210
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.105/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.211
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.106/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.212
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.106/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.213
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.107/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.214
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.107/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.215
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.108/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.216
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.108/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.217
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.109/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.218
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.109/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.219
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.110/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.220
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.110/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.221
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.111/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.222
